 Nmin= 20000, Nmax= 30001 
 N Dlim diam s1opts
 20000, 100, 100, 1166
 20000, 100, 100, 1399
 20000, 100, 100, 1401
 20000, 100, 100, 1799
 20000, 100, 100, 1801
 20000, 100, 100, 199
 20000, 100, 100, 201
 20000, 100, 100, 2199
 20000, 100, 100, 2201
 20000, 100, 100, 2599
 20000, 100, 100, 2601
 20000, 100, 100, 3399
 20000, 100, 100, 3401
 20000, 100, 100, 3799
 20000, 100, 100, 3801
 20000, 100, 100, 4199
 20000, 100, 100, 4201
 20000, 100, 100, 4424
 20000, 100, 100, 4599
 20000, 100, 100, 4601
 20000, 100, 100, 5399
 20000, 100, 100, 5401
 20000, 100, 100, 5799
 20000, 100, 100, 5801
 20000, 100, 100, 599
 20000, 100, 100, 601
 20000, 100, 100, 6199
 20000, 100, 100, 6201
 20000, 100, 100, 6599
 20000, 100, 100, 6601
 20000, 100, 100, 7399
 20000, 100, 100, 7401
 20000, 100, 100, 7799
 20000, 100, 100, 7801
 20000, 100, 100, 8199
 20000, 100, 100, 8201
 20000, 100, 100, 8599
 20000, 100, 100, 8601
 20000, 100, 100, 9399
 20000, 100, 100, 9401
 20000, 100, 100, 9799
 20000, 100, 100, 9801
 20000, 100, 100, 9900
 20001, 100, 100, 181
 20001, 100, 100, 199
 20001, 100, 100, 201
 20001, 100, 100, 2156
 20001, 100, 100, 221
 20001, 100, 100, 3094
 20001, 100, 100, 4273
 20001, 100, 100, 4511
 20001, 100, 100, 4807
 20001, 100, 100, 5054
 20001, 100, 100, 6391
 20001, 100, 100, 6466
 20001, 100, 100, 6534
 20001, 100, 100, 6605
 20001, 100, 100, 6734
 20001, 100, 100, 6868
 20001, 100, 100, 8541
 20002, 100, 100, 4950
 20002, 100, 100, 6080
 20002, 100, 100, 9072
 20003, 100, 100, 3960
 20003, 100, 100, 6602
 20003, 100, 100, 7573
 20003, 100, 100, 7921
 20003, 100, 100, 8081
 20003, 100, 100, 9184
 20004, 100, 100, 3234
 20004, 100, 100, 3368
 20004, 100, 100, 3434
 20005, 100, 100, 4694
 20005, 100, 100, 5055
 20005, 100, 100, 5659
 20005, 100, 100, 5745
 20005, 100, 100, 6608
 20005, 100, 100, 6742
 20005, 100, 100, 8516
 20005, 100, 100, 8741
 20006, 100, 100, 7528
 20007, 100, 100, 1374
 20007, 100, 100, 1553
 20007, 100, 100, 1649
 20007, 100, 100, 2178
 20007, 100, 100, 3544
 20007, 100, 100, 7051
 20007, 100, 100, 8602
 20007, 100, 100, 8915
 20008, 100, 100, 1686
 20008, 100, 100, 1980
 20008, 100, 100, 3886
 20008, 100, 100, 824
 20008, 100, 100, 8544
 20009, 100, 100, 1782
 20009, 100, 100, 214
 20009, 100, 100, 2202
 20009, 100, 100, 4426
 20009, 100, 100, 5981
 20009, 100, 100, 9114
 20010, 100, 100, 1618
 20010, 100, 100, 214
 20010, 100, 100, 8288
 20010, 100, 100, 8320
 20010, 100, 100, 9326
 20011, 100, 100, 1802
 20011, 100, 100, 4648
 20011, 100, 100, 6141
 20011, 100, 100, 7728
 20012, 100, 100, 6742
 20012, 100, 100, 7132
 20012, 100, 100, 7482
 20013, 100, 100, 2629
 20013, 100, 100, 4604
 20013, 100, 100, 5351
 20013, 100, 100, 7961
 20013, 100, 100, 7969
 20013, 100, 100, 8354
 20013, 100, 100, 9077
 20013, 100, 100, 9300
 20013, 100, 100, 9312
 20013, 100, 100, 9716
 20013, 100, 100, 982
 20014, 100, 100, 3766
 20014, 100, 100, 6332
 20015, 100, 100, 1190
 20015, 100, 100, 1733
 20015, 100, 100, 2379
 20015, 100, 100, 2654
 20015, 100, 100, 4276
 20015, 100, 100, 4957
 20015, 100, 100, 5864
 20015, 100, 100, 6743
 20015, 100, 100, 7842
 20016, 100, 100, 2886
 20016, 100, 100, 5548
 20016, 100, 100, 8768
 20016, 100, 100, 8872
 20017, 100, 100, 3172
 20017, 100, 100, 6343
 20017, 100, 100, 9409
 20017, 100, 100, 9502
 20018, 100, 100, 584
 20018, 100, 100, 8438
 20018, 100, 100, 990
 20019, 100, 100, 3730
 20019, 100, 100, 3841
 20019, 100, 100, 3961
 20019, 100, 100, 4205
 20019, 100, 100, 4756
 20019, 100, 100, 4958
 20019, 100, 100, 5443
 20019, 100, 100, 5476
 20019, 100, 100, 5480
 20019, 100, 100, 5984
 20019, 100, 100, 9505
 20019, 100, 100, 9513
 20019, 100, 100, 9616
 20020, 100, 100, 1554
 20020, 100, 100, 4560
 20021, 100, 100, 2628
 20021, 100, 100, 3805
 20021, 100, 100, 4362
 20021, 100, 100, 8723
 20022, 100, 100, 188
 20022, 100, 100, 4162
 20022, 100, 100, 4540
 20022, 100, 100, 4698
 20022, 100, 100, 5864
 20022, 100, 100, 810
 20022, 100, 100, 9920
 20023, 100, 100, 1585
 20023, 100, 100, 1617
 20023, 100, 100, 188
 20023, 100, 100, 2476
 20023, 100, 100, 2604
 20023, 100, 100, 2887
 20023, 100, 100, 4859
 20023, 100, 100, 614
 20023, 100, 100, 792
 20023, 100, 100, 9905
 20024, 100, 100, 3962
 20024, 100, 100, 6940
 20025, 100, 100, 2975
 20025, 100, 100, 3064
 20025, 100, 100, 5753
