 Nmin= 40000, Nmax= 50001 
 N Dlim diam s1opts
 40044, 141, 142, 10082
 40044, 141, 142, 10433
 40044, 141, 142, 10435
 40044, 141, 142, 10507
 40044, 141, 142, 10509
 40044, 141, 142, 10791
 40044, 141, 142, 10793
 40044, 141, 142, 10997
 40044, 141, 142, 10999
 40044, 141, 142, 1135
 40044, 141, 142, 11359
 40044, 141, 142, 11361
 40044, 141, 142, 1137
 40044, 141, 142, 11561
 40044, 141, 142, 11563
 40044, 141, 142, 11598
 40044, 141, 142, 11643
 40044, 141, 142, 11645
 40044, 141, 142, 12125
 40044, 141, 142, 12127
 40044, 141, 142, 12211
 40044, 141, 142, 12213
 40044, 141, 142, 12495
 40044, 141, 142, 12497
 40044, 141, 142, 12689
 40044, 141, 142, 12691
 40044, 141, 142, 13063
 40044, 141, 142, 13065
 40044, 141, 142, 13253
 40044, 141, 142, 13255
 40044, 141, 142, 13817
 40044, 141, 142, 13819
 40044, 141, 142, 13915
 40044, 141, 142, 13917
 40044, 141, 142, 1409
 40044, 141, 142, 1411
 40044, 141, 142, 1419
 40044, 141, 142, 14199
 40044, 141, 142, 14201
 40044, 141, 142, 1421
 40044, 141, 142, 14381
 40044, 141, 142, 14383
 40044, 141, 142, 14767
 40044, 141, 142, 14769
 40044, 141, 142, 14945
 40044, 141, 142, 14947
 40044, 141, 142, 15051
 40044, 141, 142, 15053
 40044, 141, 142, 15509
 40044, 141, 142, 15511
 40044, 141, 142, 15619
 40044, 141, 142, 15621
 40044, 141, 142, 15903
 40044, 141, 142, 15905
 40044, 141, 142, 16073
 40044, 141, 142, 16075
 40044, 141, 142, 16471
 40044, 141, 142, 16473
 40044, 141, 142, 16637
 40044, 141, 142, 16639
 40044, 141, 142, 16755
 40044, 141, 142, 16757
 40044, 141, 142, 16954
 40044, 141, 142, 17201
 40044, 141, 142, 17203
 40044, 141, 142, 17323
 40044, 141, 142, 17325
 40044, 141, 142, 17607
 40044, 141, 142, 17609
 40044, 141, 142, 17765
 40044, 141, 142, 17767
 40044, 141, 142, 17962
 40044, 141, 142, 18175
 40044, 141, 142, 18177
 40044, 141, 142, 18329
 40044, 141, 142, 18331
 40044, 141, 142, 18459
 40044, 141, 142, 18461
 40044, 141, 142, 18893
 40044, 141, 142, 18895
 40044, 141, 142, 19027
 40044, 141, 142, 19029
 40044, 141, 142, 19311
 40044, 141, 142, 19313
 40044, 141, 142, 19457
 40044, 141, 142, 19459
 40044, 141, 142, 1973
 40044, 141, 142, 19737
 40044, 141, 142, 1975
 40044, 141, 142, 19868
 40044, 141, 142, 1987
 40044, 141, 142, 19879
 40044, 141, 142, 19881
 40044, 141, 142, 1989
 40044, 141, 142, 19892
 40044, 141, 142, 2271
 40044, 141, 142, 2273
 40044, 141, 142, 2537
 40044, 141, 142, 2539
 40044, 141, 142, 281
 40044, 141, 142, 283
 40044, 141, 142, 2839
 40044, 141, 142, 2841
 40044, 141, 142, 285
 40044, 141, 142, 3101
 40044, 141, 142, 3103
 40044, 141, 142, 3123
 40044, 141, 142, 3125
 40044, 141, 142, 3170
 40044, 141, 142, 3665
 40044, 141, 142, 3667
 40044, 141, 142, 3691
 40044, 141, 142, 3693
 40044, 141, 142, 3975
 40044, 141, 142, 3977
 40044, 141, 142, 4229
 40044, 141, 142, 4231
 40044, 141, 142, 4543
 40044, 141, 142, 4545
 40044, 141, 142, 4630
 40044, 141, 142, 4793
 40044, 141, 142, 4795
 40044, 141, 142, 4827
 40044, 141, 142, 4829
 40044, 141, 142, 5357
 40044, 141, 142, 5359
 40044, 141, 142, 5395
 40044, 141, 142, 5397
 40044, 141, 142, 567
 40044, 141, 142, 5679
 40044, 141, 142, 5681
 40044, 141, 142, 569
 40044, 141, 142, 5921
 40044, 141, 142, 5923
 40044, 141, 142, 6247
 40044, 141, 142, 6249
 40044, 141, 142, 6485
 40044, 141, 142, 6487
 40044, 141, 142, 6531
 40044, 141, 142, 6533
 40044, 141, 142, 7049
 40044, 141, 142, 7051
 40044, 141, 142, 7099
 40044, 141, 142, 7101
 40044, 141, 142, 7383
 40044, 141, 142, 7385
 40044, 141, 142, 7613
 40044, 141, 142, 7615
 40044, 141, 142, 7951
 40044, 141, 142, 7953
 40044, 141, 142, 8177
 40044, 141, 142, 8179
 40044, 141, 142, 8235
 40044, 141, 142, 8237
 40044, 141, 142, 8414
 40044, 141, 142, 845
 40044, 141, 142, 847
 40044, 141, 142, 8741
 40044, 141, 142, 8743
 40044, 141, 142, 8803
 40044, 141, 142, 8805
 40044, 141, 142, 9087
 40044, 141, 142, 9089
 40044, 141, 142, 9305
 40044, 141, 142, 9307
 40044, 141, 142, 9655
 40044, 141, 142, 9657
 40044, 141, 142, 9800
 40044, 141, 142, 9869
 40044, 141, 142, 9871
 40044, 141, 142, 9939
 40044, 141, 142, 9941
 40045, 141, 141, 283
 40046, 142, 142, 12342
 40046, 142, 142, 13443
 40046, 142, 142, 14404
 40046, 142, 142, 15467
 40046, 142, 142, 17285
 40046, 142, 142, 18956
 40046, 142, 142, 19882
 40046, 142, 142, 283
 40046, 142, 142, 4696
 40046, 142, 142, 6580
 40046, 142, 142, 6722
 40046, 142, 142, 878
 40047, 142, 142, 10087
 40047, 142, 142, 10552
 40047, 142, 142, 1076
 40047, 142, 142, 11405
 40047, 142, 142, 11483
 40047, 142, 142, 12663
 40047, 142, 142, 13066
 40047, 142, 142, 13254
 40047, 142, 142, 13256
 40047, 142, 142, 15955
 40047, 142, 142, 16069
 40047, 142, 142, 16133
 40047, 142, 142, 17082
 40047, 142, 142, 17703
 40047, 142, 142, 18632
 40047, 142, 142, 2594
 40047, 142, 142, 2653
 40047, 142, 142, 283
 40047, 142, 142, 3238
 40047, 142, 142, 3799
 40047, 142, 142, 4484
 40047, 142, 142, 5283
 40047, 142, 142, 5600
 40047, 142, 142, 5882
 40047, 142, 142, 8066
 40047, 142, 142, 8837
 40048, 142, 142, 10083
 40048, 142, 142, 14221
 40048, 142, 142, 15124
 40048, 142, 142, 15160
 40048, 142, 142, 15427
 40048, 142, 142, 15966
 40048, 142, 142, 1755
 40048, 142, 142, 19883
 40048, 142, 142, 4864
 40048, 142, 142, 5042
 40048, 142, 142, 6181
 40048, 142, 142, 8600
 40048, 142, 142, 8604
 40048, 142, 142, 8717
 40048, 142, 142, 9051
 40048, 142, 142, 9870
 40048, 142, 142, 9942
 40049, 142, 142, 13444
 40049, 142, 142, 15086
 40049, 142, 142, 15907
 40049, 142, 142, 16075
 40049, 142, 142, 16077
 40049, 142, 142, 18465
 40049, 142, 142, 18729
 40049, 142, 142, 19891
 40049, 142, 142, 300
 40049, 142, 142, 3056
 40049, 142, 142, 4482
 40049, 142, 142, 7954
 40049, 142, 142, 8963
 40050, 142, 142, 10354
 40050, 142, 142, 11236
 40050, 142, 142, 11486
 40050, 142, 142, 12044
 40050, 142, 142, 14638
 40050, 142, 142, 15963
 40050, 142, 142, 16666
 40050, 142, 142, 17402
 40050, 142, 142, 19884
 40050, 142, 142, 2304
 40050, 142, 142, 300
 40050, 142, 142, 3920
 40050, 142, 142, 6534
 40050, 142, 142, 822
 40050, 142, 142, 9392
 40051, 142, 142, 11363
 40051, 142, 142, 11985
 40051, 142, 142, 12983
 40051, 142, 142, 14540
 40051, 142, 142, 14696
 40051, 142, 142, 14986
 40051, 142, 142, 16850
 40051, 142, 142, 17204
 40051, 142, 142, 17206
 40051, 142, 142, 17834
 40051, 142, 142, 19444
 40051, 142, 142, 19892
 40051, 142, 142, 2018
 40051, 142, 142, 300
 40051, 142, 142, 3718
 40051, 142, 142, 4321
 40051, 142, 142, 5682
 40051, 142, 142, 6398
 40051, 142, 142, 6859
 40051, 142, 142, 8357
 40052, 142, 142, 11959
 40052, 142, 142, 12101
 40052, 142, 142, 12348
 40052, 142, 142, 14118
 40052, 142, 142, 14948
 40052, 142, 142, 15054
 40052, 142, 142, 15788
 40052, 142, 142, 16507
 40052, 142, 142, 18080
 40052, 142, 142, 1946
 40052, 142, 142, 300
 40052, 142, 142, 3362
 40052, 142, 142, 6024
 40052, 142, 142, 6581
 40052, 142, 142, 6624
 40052, 142, 142, 6632
 40052, 142, 142, 6723
 40052, 142, 142, 7457
 40052, 142, 142, 9943
 40053, 142, 142, 11403
 40053, 142, 142, 11525
 40053, 142, 142, 12807
 40053, 142, 142, 15299
 40053, 142, 142, 15968
 40053, 142, 142, 17769
 40053, 142, 142, 17771
 40053, 142, 142, 1948
 40053, 142, 142, 19893
 40053, 142, 142, 2487
 40053, 142, 142, 3146
 40053, 142, 142, 3217
 40053, 142, 142, 3590
 40053, 142, 142, 4544
 40053, 142, 142, 4969
 40053, 142, 142, 7310
 40053, 142, 142, 7408
 40053, 142, 142, 8564
 40053, 142, 142, 8807
 40054, 142, 142, 11485
 40054, 142, 142, 14284
 40054, 142, 142, 15382
 40054, 142, 142, 1612
 40054, 142, 142, 2800
 40054, 142, 142, 3978
 40054, 142, 142, 7955
 40055, 142, 142, 10587
 40055, 142, 142, 10643
 40055, 142, 142, 1089
 40055, 142, 142, 1104
 40055, 142, 142, 14918
 40055, 142, 142, 18182
 40055, 142, 142, 18768
 40055, 142, 142, 19894
 40055, 142, 142, 2576
 40055, 142, 142, 3666
 40055, 142, 142, 3668
 40055, 142, 142, 3692
 40055, 142, 142, 5286
 40055, 142, 142, 5321
 40055, 142, 142, 5435
 40055, 142, 142, 5554
 40055, 142, 142, 6917
 40055, 142, 142, 7951
 40055, 142, 142, 8646
 40055, 142, 142, 9115
 40056, 142, 142, 11718
 40056, 142, 142, 13804
 40056, 142, 142, 16642
 40056, 142, 142, 16760
 40056, 142, 142, 17122
 40056, 142, 142, 1728
 40056, 142, 142, 17454
 40056, 142, 142, 17540
 40056, 142, 142, 18442
 40056, 142, 142, 18868
 40056, 142, 142, 2522
 40056, 142, 142, 2574
 40056, 142, 142, 4485
 40056, 142, 142, 5043
 40056, 142, 142, 7564
 40056, 142, 142, 9944
 40057, 142, 142, 11732
 40057, 142, 142, 11764
 40057, 142, 142, 12760
 40057, 142, 142, 16528
 40057, 142, 142, 18467
 40057, 142, 142, 18932
 40057, 142, 142, 19307
 40057, 142, 142, 19591
 40057, 142, 142, 2211
 40057, 142, 142, 3102
 40057, 142, 142, 3104
 40057, 142, 142, 3124
 40057, 142, 142, 3494
 40057, 142, 142, 4763
 40057, 142, 142, 6226
 40057, 142, 142, 6341
 40058, 142, 142, 10497
 40058, 142, 142, 1106
 40058, 142, 142, 11158
 40058, 142, 142, 12391
 40058, 142, 142, 13644
 40058, 142, 142, 14036
 40058, 142, 142, 16373
 40058, 142, 142, 2242
 40058, 142, 142, 2842
 40058, 142, 142, 4483
 40058, 142, 142, 5451
 40058, 142, 142, 5683
 40058, 142, 142, 5996
 40058, 142, 142, 6625
 40058, 142, 142, 6633
 40058, 142, 142, 7780
 40059, 142, 142, 10586
 40059, 142, 142, 11491
 40059, 142, 142, 12346
 40059, 142, 142, 12605
 40059, 142, 142, 1442
 40059, 142, 142, 14989
 40059, 142, 142, 16807
 40059, 142, 142, 17204
 40059, 142, 142, 17867
 40059, 142, 142, 3038
 40059, 142, 142, 4201
 40059, 142, 142, 5359
 40059, 142, 142, 5361
 40059, 142, 142, 5397
 40059, 142, 142, 7256
 40059, 142, 142, 7492
 40059, 142, 142, 7956
 40059, 142, 142, 8403
 40060, 142, 142, 11674
 40060, 142, 142, 12047
 40060, 142, 142, 12502
 40060, 142, 142, 12984
 40060, 142, 142, 1390
 40060, 142, 142, 14006
 40060, 142, 142, 15057
 40060, 142, 142, 17834
 40060, 142, 142, 17838
 40060, 142, 142, 18186
 40060, 142, 142, 18640
 40060, 142, 142, 19064
 40060, 142, 142, 1960
 40060, 142, 142, 2540
 40060, 142, 142, 3040
 40060, 142, 142, 7204
 40060, 142, 142, 7796
 40060, 142, 142, 7952
 40060, 142, 142, 8625
 40061, 142, 142, 11988
 40061, 142, 142, 15432
 40061, 142, 142, 16480
 40061, 142, 142, 18510
 40061, 142, 142, 18678
 40061, 142, 142, 19049
 40061, 142, 142, 2650
 40061, 142, 142, 4970
 40061, 142, 142, 5477
 40061, 142, 142, 6183
 40061, 142, 142, 6956
 40061, 142, 142, 7052
 40061, 142, 142, 7054
 40061, 142, 142, 7102
 40061, 142, 142, 9524
 40062, 142, 142, 11698
 40062, 142, 142, 14544
 40062, 142, 142, 14746
 40062, 142, 142, 15626
 40062, 142, 142, 16671
 40062, 142, 142, 18834
 40062, 142, 142, 2272
 40062, 142, 142, 2654
 40062, 142, 142, 5438
 40063, 142, 142, 10152
 40063, 142, 142, 10375
 40063, 142, 142, 10514
 40063, 142, 142, 11639
 40063, 142, 142, 14774
 40063, 142, 142, 15563
 40063, 142, 142, 15690
 40063, 142, 142, 17125
 40063, 142, 142, 17369
 40063, 142, 142, 17455
 40063, 142, 142, 18157
 40063, 142, 142, 261
 40063, 142, 142, 307
 40063, 142, 142, 4231
 40063, 142, 142, 4233
 40063, 142, 142, 4698
 40063, 142, 142, 4976
 40063, 142, 142, 7005
 40063, 142, 142, 8684
 40063, 142, 142, 8774
 40064, 142, 142, 11404
 40064, 142, 142, 11732
 40064, 142, 142, 12709
 40064, 142, 142, 1373
 40064, 142, 142, 13834
 40064, 142, 142, 1682
 40064, 142, 142, 17581
 40064, 142, 142, 1974
 40064, 142, 142, 1990
 40064, 142, 142, 256
 40064, 142, 142, 261
 40064, 142, 142, 307
 40064, 142, 142, 3363
 40064, 142, 142, 3979
 40064, 142, 142, 5515
 40064, 142, 142, 6626
 40064, 142, 142, 6634
 40064, 142, 142, 8300
 40065, 142, 142, 10741
 40065, 142, 142, 11162
 40065, 142, 142, 11206
 40065, 142, 142, 1154
 40065, 142, 142, 11606
 40065, 142, 142, 12352
 40065, 142, 142, 13442
 40065, 142, 142, 13746
 40065, 142, 142, 14327
 40065, 142, 142, 14541
 40065, 142, 142, 16971
 40065, 142, 142, 17652
 40065, 142, 142, 18160
 40065, 142, 142, 18965
 40065, 142, 142, 19039
 40065, 142, 142, 19175
 40065, 142, 142, 19619
 40065, 142, 142, 19876
 40065, 142, 142, 19883
 40065, 142, 142, 256
 40065, 142, 142, 261
 40065, 142, 142, 268
 40065, 142, 142, 2999
 40065, 142, 142, 307
 40065, 142, 142, 3149
 40065, 142, 142, 3593
 40065, 142, 142, 3616
 40065, 142, 142, 4156
 40065, 142, 142, 4486
 40065, 142, 142, 4864
 40065, 142, 142, 4899
 40065, 142, 142, 5684
 40065, 142, 142, 6445
 40065, 142, 142, 7261
 40065, 142, 142, 7617
 40065, 142, 142, 7619
 40065, 142, 142, 7953
 40065, 142, 142, 8281
 40065, 142, 142, 8506
 40065, 142, 142, 9739
 40066, 142, 142, 10664
 40066, 142, 142, 13266
 40066, 142, 142, 15278
 40066, 142, 142, 16192
 40066, 142, 142, 18187
 40066, 142, 142, 268
 40066, 142, 142, 7726
 40066, 142, 142, 9094
 40067, 142, 142, 10366
 40067, 142, 142, 10439
 40067, 142, 142, 10441
 40067, 142, 142, 12218
 40067, 142, 142, 13441
 40067, 142, 142, 13925
 40067, 142, 142, 14437
 40067, 142, 142, 14851
 40067, 142, 142, 15387
 40067, 142, 142, 19334
 40067, 142, 142, 19877
 40067, 142, 142, 19884
 40067, 142, 142, 268
 40067, 142, 142, 4611
 40067, 142, 142, 8337
 40067, 142, 142, 8567
 40068, 142, 142, 11652
 40068, 142, 142, 12890
 40068, 142, 142, 13443
 40068, 142, 142, 1400
 40068, 142, 142, 14289
 40068, 142, 142, 1472
 40068, 142, 142, 15060
 40068, 142, 142, 18340
 40068, 142, 142, 268
 40068, 142, 142, 3801
 40068, 142, 142, 8188
 40069, 142, 142, 10528
 40069, 142, 142, 13267
 40069, 142, 142, 1402
 40069, 142, 142, 14124
 40069, 142, 142, 15170
 40069, 142, 142, 16514
 40069, 142, 142, 17620
 40069, 142, 142, 17838
 40069, 142, 142, 17842
 40069, 142, 142, 17932
 40069, 142, 142, 19333
 40069, 142, 142, 19885
 40069, 142, 142, 2488
 40069, 142, 142, 3317
 40069, 142, 142, 4796
 40069, 142, 142, 4798
 40069, 142, 142, 4830
 40069, 142, 142, 4971
 40069, 142, 142, 8449
 40070, 142, 142, 10798
 40070, 142, 142, 13442
 40070, 142, 142, 15854
 40070, 142, 142, 16858
 40070, 142, 142, 17374
 40070, 142, 142, 17874
 40070, 142, 142, 18473
 40070, 142, 142, 19025
 40070, 142, 142, 19876
 40070, 142, 142, 5323
 40070, 142, 142, 7184
 40070, 142, 142, 7258
 40070, 142, 142, 7954
 40070, 142, 142, 830
 40070, 142, 142, 8844
 40071, 142, 142, 10297
 40071, 142, 142, 10369
 40071, 142, 142, 11406
 40071, 142, 142, 12889
 40071, 142, 142, 13444
 40071, 142, 142, 14413
 40071, 142, 142, 15967
 40071, 142, 142, 16082
 40071, 142, 142, 16404
 40071, 142, 142, 16417
 40071, 142, 142, 16814
 40071, 142, 142, 1756
 40071, 142, 142, 18191
 40071, 142, 142, 18451
 40071, 142, 142, 19324
 40071, 142, 142, 19886
 40071, 142, 142, 2019
 40071, 142, 142, 3020
 40071, 142, 142, 3060
 40071, 142, 142, 3193
 40071, 142, 142, 3313
 40071, 142, 142, 4977
 40071, 142, 142, 5188
 40071, 142, 142, 5925
 40071, 142, 142, 5927
 40071, 142, 142, 6444
 40071, 142, 142, 7390
 40071, 142, 142, 7729
 40071, 142, 142, 7962
 40071, 142, 142, 8722
 40071, 142, 142, 9395
 40071, 142, 142, 9607
 40072, 142, 142, 12974
 40072, 142, 142, 13268
 40072, 142, 142, 1410
 40072, 142, 142, 1422
 40072, 142, 142, 16252
 40072, 142, 142, 16314
 40072, 142, 142, 17686
 40072, 142, 142, 18774
 40072, 142, 142, 2523
 40072, 142, 142, 2843
 40072, 142, 142, 3366
 40072, 142, 142, 3722
 40073, 142, 142, 10314
 40073, 142, 142, 13827
 40073, 142, 142, 13829
 40073, 142, 142, 14548
 40073, 142, 142, 19327
 40073, 142, 142, 2884
 40073, 142, 142, 4573
 40073, 142, 142, 9664
 40074, 142, 142, 10592
 40074, 142, 142, 11769
 40074, 142, 142, 15502
 40074, 142, 142, 16676
 40074, 142, 142, 17338
 40074, 142, 142, 17654
 40074, 142, 142, 18516
 40074, 142, 142, 3980
 40074, 142, 142, 4730
 40074, 142, 142, 5884
 40074, 142, 142, 8066
 40075, 142, 142, 10227
 40075, 142, 142, 1120
 40075, 142, 142, 11652
 40075, 142, 142, 1169
 40075, 142, 142, 12612
 40075, 142, 142, 13081
 40075, 142, 142, 13269
 40075, 142, 142, 13731
 40075, 142, 142, 14212
 40075, 142, 142, 14852
 40075, 142, 142, 15521
 40075, 142, 142, 15523
 40075, 142, 142, 17839
 40075, 142, 142, 19604
 40075, 142, 142, 2212
 40075, 142, 142, 5803
 40075, 142, 142, 6729
 40075, 142, 142, 7495
 40075, 142, 142, 8362
 40075, 142, 142, 8941
 40076, 142, 142, 11163
 40076, 142, 142, 1122
 40076, 142, 142, 12507
 40076, 142, 142, 13636
 40076, 142, 142, 14545
 40076, 142, 142, 15969
 40076, 142, 142, 16084
 40076, 142, 142, 16421
 40076, 142, 142, 16433
 40076, 142, 142, 18685
 40076, 142, 142, 2243
 40076, 142, 142, 2651
 40076, 142, 142, 6254
 40076, 142, 142, 6344
 40076, 142, 142, 6402
 40076, 142, 142, 7187
 40076, 142, 142, 7263
 40076, 142, 142, 7963
 40076, 142, 142, 8748
 40076, 142, 142, 9956
 40077, 142, 142, 10469
 40077, 142, 142, 11534
 40077, 142, 142, 12135
 40077, 142, 142, 12137
 40077, 142, 142, 12208
 40077, 142, 142, 1451
 40077, 142, 142, 16256
 40077, 142, 142, 18192
 40077, 142, 142, 18241
 40077, 142, 142, 18740
 40077, 142, 142, 2182
 40077, 142, 142, 4833
 40077, 142, 142, 4972
 40077, 142, 142, 5438
 40077, 142, 142, 6358
 40077, 142, 142, 7566
 40077, 142, 142, 8689
 40078, 142, 142, 11408
 40078, 142, 142, 13734
 40078, 142, 142, 14043
 40078, 142, 142, 14160
 40078, 142, 142, 16487
 40078, 142, 142, 17842
 40078, 142, 142, 17938
 40078, 142, 142, 3150
 40078, 142, 142, 4203
 40078, 142, 142, 5999
 40078, 142, 142, 6056
 40078, 142, 142, 8244
 40079, 142, 142, 1138
 40079, 142, 142, 14232
 40079, 142, 142, 14332
 40079, 142, 142, 14921
 40079, 142, 142, 17013
 40079, 142, 142, 1729
 40079, 142, 142, 19474
 40079, 142, 142, 19476
 40079, 142, 142, 2275
 40079, 142, 142, 2693
 40079, 142, 142, 6080
 40079, 142, 142, 6732
 40079, 142, 142, 8067
 40079, 142, 142, 8394
 40079, 142, 142, 9058
 40080, 142, 142, 11116
 40080, 142, 142, 11332
 40080, 142, 142, 1136
 40080, 142, 142, 12224
 40080, 142, 142, 12716
 40080, 142, 142, 14013
 40080, 142, 142, 15392
 40080, 142, 142, 15734
 40080, 142, 142, 16382
 40080, 142, 142, 18910
 40080, 142, 142, 19002
 40080, 142, 142, 19060
 40080, 142, 142, 2978
 40080, 142, 142, 298
 40080, 142, 142, 3496
 40080, 142, 142, 4034
 40080, 142, 142, 4700
 40080, 142, 142, 5454
 40080, 142, 142, 5764
 40080, 142, 142, 7006
 40080, 142, 142, 7413
 40080, 142, 142, 864
 40080, 142, 142, 9226
 40081, 142, 142, 10668
 40081, 142, 142, 11489
 40081, 142, 142, 13261
 40081, 142, 142, 14753
 40081, 142, 142, 15570
 40081, 142, 142, 15971
 40081, 142, 142, 16086
 40081, 142, 142, 17339
 40081, 142, 142, 1963
 40081, 142, 142, 298
 40081, 142, 142, 3318
 40081, 142, 142, 3925
 40081, 142, 142, 4868
 40081, 142, 142, 5402
 40081, 142, 142, 5682
 40081, 142, 142, 5887
 40081, 142, 142, 6491
 40081, 142, 142, 6493
 40081, 142, 142, 6730
 40081, 142, 142, 7260
 40081, 142, 142, 7964
 40081, 142, 142, 8570
 40082, 142, 142, 11609
 40082, 142, 142, 14781
 40082, 142, 142, 298
 40082, 142, 142, 3173
 40082, 142, 142, 3568
 40082, 142, 142, 4764
 40082, 142, 142, 7390
 40082, 142, 142, 9529
 40083, 142, 142, 10088
 40083, 142, 142, 11167
 40083, 142, 142, 11213
 40083, 142, 142, 11822
 40083, 142, 142, 14395
 40083, 142, 142, 14397
 40083, 142, 142, 15397
 40083, 142, 142, 15816
 40083, 142, 142, 18094
 40083, 142, 142, 18479
 40083, 142, 142, 1936
 40083, 142, 142, 2804
 40083, 142, 142, 298
 40083, 142, 142, 3314
 40083, 142, 142, 4733
 40083, 142, 142, 5480
 40083, 142, 142, 5607
