 Nmin= 30000, Nmax= 40001 
 N Dlim diam s1opts
 30000, 122, 123, 11156
 30000, 122, 123, 11406
 30000, 122, 123, 12542
 30000, 122, 123, 12620
 30000, 122, 123, 14875
 30000, 122, 123, 262
 30000, 122, 123, 3304
 30000, 122, 123, 3630
 30000, 122, 123, 3718
 30000, 122, 123, 5434
 30000, 122, 123, 7380
 30000, 122, 123, 7437
 30000, 122, 123, 7560
 30001, 122, 122, 13658
 30001, 122, 122, 2704
 30002, 122, 122, 14876
 30002, 122, 122, 9024
 30003, 122, 122, 6639
 30004, 122, 122, 11222
 30005, 122, 122, 241
 30005, 122, 122, 249
 30005, 122, 122, 8539
 30005, 122, 122, 8609
 30006, 122, 123, 10085
 30006, 122, 123, 12047
 30006, 122, 123, 12368
 30006, 122, 123, 13619
 30006, 122, 123, 14382
 30006, 122, 123, 14630
 30006, 122, 123, 14754
 30006, 122, 123, 14762
 30006, 122, 123, 14878
 30006, 122, 123, 14882
 30006, 122, 123, 241
 30006, 122, 123, 249
 30006, 122, 123, 4752
 30006, 122, 123, 497
 30006, 122, 123, 5431
 30006, 122, 123, 6055
 30006, 122, 123, 7268
 30006, 122, 123, 9841
 30007, 122, 122, 11955
 30007, 122, 122, 12053
 30008, 122, 122, 7562
 30009, 122, 122, 10086
 30010, 122, 122, 14884
 30011, 122, 122, 243
 30011, 122, 122, 247
 30012, 122, 123, 10085
 30012, 122, 123, 10087
 30012, 122, 123, 10491
 30012, 122, 123, 10493
 30012, 122, 123, 10577
 30012, 122, 123, 10579
 30012, 122, 123, 10735
 30012, 122, 123, 10737
 30012, 122, 123, 11069
 30012, 122, 123, 11071
 30012, 122, 123, 11194
 30012, 122, 123, 11223
 30012, 122, 123, 11225
 30012, 122, 123, 11348
 30012, 122, 123, 11467
 30012, 122, 123, 11469
 30012, 122, 123, 11561
 30012, 122, 123, 11563
 30012, 122, 123, 11955
 30012, 122, 123, 11957
 30012, 122, 123, 12053
 30012, 122, 123, 12055
 30012, 122, 123, 1219
 30012, 122, 123, 12199
 30012, 122, 123, 12201
 30012, 122, 123, 1221
 30012, 122, 123, 1229
 30012, 122, 123, 1231
 30012, 122, 123, 12545
 30012, 122, 123, 12547
 30012, 122, 123, 12687
 30012, 122, 123, 12689
 30012, 122, 123, 12931
 30012, 122, 123, 12933
 30012, 122, 123, 13037
 30012, 122, 123, 13039
 30012, 122, 123, 13419
 30012, 122, 123, 13421
 30012, 122, 123, 13529
 30012, 122, 123, 13531
 30012, 122, 123, 13663
 30012, 122, 123, 13665
 30012, 122, 123, 14021
 30012, 122, 123, 14023
 30012, 122, 123, 14151
 30012, 122, 123, 14153
 30012, 122, 123, 14395
 30012, 122, 123, 14397
 30012, 122, 123, 14513
 30012, 122, 123, 14515
 30012, 122, 123, 14883
 30012, 122, 123, 14885
 30012, 122, 123, 1707
 30012, 122, 123, 1709
 30012, 122, 123, 1721
 30012, 122, 123, 1723
 30012, 122, 123, 1951
 30012, 122, 123, 1953
 30012, 122, 123, 2213
 30012, 122, 123, 2215
 30012, 122, 123, 243
 30012, 122, 123, 2439
 30012, 122, 123, 2441
 30012, 122, 123, 245
 30012, 122, 123, 247
 30012, 122, 123, 2683
 30012, 122, 123, 2685
 30012, 122, 123, 2705
 30012, 122, 123, 2707
 30012, 122, 123, 3171
 30012, 122, 123, 3173
 30012, 122, 123, 3197
 30012, 122, 123, 3199
 30012, 122, 123, 3415
 30012, 122, 123, 3417
 30012, 122, 123, 3689
 30012, 122, 123, 3691
 30012, 122, 123, 3903
 30012, 122, 123, 3905
 30012, 122, 123, 4147
 30012, 122, 123, 4149
 30012, 122, 123, 4181
 30012, 122, 123, 4183
 30012, 122, 123, 4635
 30012, 122, 123, 4637
 30012, 122, 123, 4673
 30012, 122, 123, 4675
 30012, 122, 123, 487
 30012, 122, 123, 4879
 30012, 122, 123, 4881
 30012, 122, 123, 489
 30012, 122, 123, 5165
 30012, 122, 123, 5167
 30012, 122, 123, 5367
 30012, 122, 123, 5369
 30012, 122, 123, 5611
 30012, 122, 123, 5613
 30012, 122, 123, 5657
 30012, 122, 123, 5659
 30012, 122, 123, 6099
 30012, 122, 123, 6101
 30012, 122, 123, 6149
 30012, 122, 123, 6151
 30012, 122, 123, 6343
 30012, 122, 123, 6345
 30012, 122, 123, 6641
 30012, 122, 123, 6643
 30012, 122, 123, 6831
 30012, 122, 123, 6833
 30012, 122, 123, 7075
 30012, 122, 123, 7077
 30012, 122, 123, 7133
 30012, 122, 123, 7135
 30012, 122, 123, 7194
 30012, 122, 123, 737
 30012, 122, 123, 739
 30012, 122, 123, 7442
 30012, 122, 123, 7563
 30012, 122, 123, 7565
 30012, 122, 123, 7625
 30012, 122, 123, 7627
 30012, 122, 123, 7688
 30012, 122, 123, 7807
 30012, 122, 123, 7809
 30012, 122, 123, 8117
 30012, 122, 123, 8119
 30012, 122, 123, 8160
 30012, 122, 123, 8295
 30012, 122, 123, 8297
 30012, 122, 123, 8539
 30012, 122, 123, 8541
 30012, 122, 123, 8609
 30012, 122, 123, 8611
 30012, 122, 123, 8814
